Id Cidade                       Cidade                                              Id Estado                       Sigla Estado Estado
------------------------------- --------------------------------------------------- ------------------------------- ------------ ---------------------
9022;                           Jacarei;                                            26;                             SP;          São Paulo;
9023;                           Jaci;                                               26;                             SP;          São Paulo;
9024;                           Jacipora;                                           26;                             SP;          São Paulo;
9025;                           Jacuba;                                             26;                             SP;          São Paulo;
9026;                           Jacupiranga;                                        26;                             SP;          São Paulo;
9027;                           Jafa;                                               26;                             SP;          São Paulo;
9028;                           Jaguariuna;                                         26;                             SP;          São Paulo;
9029;                           Jales;                                              26;                             SP;          São Paulo;
9030;                           Jamaica;                                            26;                             SP;          São Paulo;
9031;                           Jambeiro;                                           26;                             SP;          São Paulo;
9032;                           Jandira;                                            26;                             SP;          São Paulo;
9033;                           Jardim Belval;                                      26;                             SP;          São Paulo;
9034;                           Jardim Presidente Dutra;                            26;                             SP;          São Paulo;
9035;                           Jardim Santa Luzia;                                 26;                             SP;          São Paulo;
9036;                           Jardim Silveira;                                    26;                             SP;          São Paulo;
9037;                           Jardinopolis;                                       26;                             SP;          São Paulo;
9038;                           Jarinu;                                             26;                             SP;          São Paulo;
9039;                           Jatoba;                                             26;                             SP;          São Paulo;
9040;                           Jau;                                                26;                             SP;          São Paulo;
9041;                           Jeriquara;                                          26;                             SP;          São Paulo;
9042;                           Joanopolis;                                         26;                             SP;          São Paulo;
9043;                           Joao Ramalho;                                       26;                             SP;          São Paulo;
9044;                           Joaquim Egidio;                                     26;                             SP;          São Paulo;
9045;                           Jordanesia;                                         26;                             SP;          São Paulo;
9046;                           Jose Bonifacio;                                     26;                             SP;          São Paulo;
9047;                           Juliania;                                           26;                             SP;          São Paulo;
9048;                           Julio Mesquita;                                     26;                             SP;          São Paulo;
9049;                           Jumirim;                                            26;                             SP;          São Paulo;
9050;                           Jundiai;                                            26;                             SP;          São Paulo;
9051;                           Jundiapeba;                                         26;                             SP;          São Paulo;
9052;                           Junqueira;                                          26;                             SP;          São Paulo;
9053;                           Junqueiropolis;                                     26;                             SP;          São Paulo;
9054;                           Juquia;                                             26;                             SP;          São Paulo;
9055;                           Juquiratiba;                                        26;                             SP;          São Paulo;
9056;                           Juquitiba;                                          26;                             SP;          São Paulo;
9057;                           Juritis;                                            26;                             SP;          São Paulo;
9058;                           Juruce;                                             26;                             SP;          São Paulo;
9059;                           Jurupeba;                                           26;                             SP;          São Paulo;
9060;                           Jurupema;                                           26;                             SP;          São Paulo;
9061;                           Lacio;                                              26;                             SP;          São Paulo;
9062;                           Lagoa Azul;                                         26;                             SP;          São Paulo;
9063;                           Lagoa Branca;                                       26;                             SP;          São Paulo;
9064;                           Lagoinha;                                           26;                             SP;          São Paulo;
9065;                           Laranjal Paulista;                                  26;                             SP;          São Paulo;
9066;                           Laras;                                              26;                             SP;          São Paulo;
9067;                           Lauro Penteado;                                     26;                             SP;          São Paulo;
9068;                           Lavinia;                                            26;                             SP;          São Paulo;
9069;                           Lavrinhas;                                          26;                             SP;          São Paulo;
9070;                           Leme;                                               26;                             SP;          São Paulo;
9071;                           Lencois Paulista;                                   26;                             SP;          São Paulo;
9072;                           Limeira;                                            26;                             SP;          São Paulo;
9073;                           Lindoia;                                            26;                             SP;          São Paulo;
9074;                           Lins;                                               26;                             SP;          São Paulo;
9075;                           Lobo;                                               26;                             SP;          São Paulo;
9076;                           Lorena;                                             26;                             SP;          São Paulo;
9077;                           Lourdes;                                            26;                             SP;          São Paulo;
9078;                           Louveira;                                           26;                             SP;          São Paulo;
9079;                           Lucelia;                                            26;                             SP;          São Paulo;
9080;                           Lucianopolis;                                       26;                             SP;          São Paulo;
9081;                           Luis Antonio;                                       26;                             SP;          São Paulo;
9082;                           Luiziania;                                          26;                             SP;          São Paulo;
9083;                           Lupercio;                                           26;                             SP;          São Paulo;
9084;                           Lusitania;                                          26;                             SP;          São Paulo;
9085;                           Lutecia;                                            26;                             SP;          São Paulo;
9086;                           Macatuba;                                           26;                             SP;          São Paulo;
9087;                           Macaubal;                                           26;                             SP;          São Paulo;
9088;                           Macedonia;                                          26;                             SP;          São Paulo;
9089;                           Macucos;                                            26;                             SP;          São Paulo;
9090;                           Magda;                                              26;                             SP;          São Paulo;
9091;                           Mailasqui;                                          26;                             SP;          São Paulo;
9092;                           Mairinque;                                          26;                             SP;          São Paulo;
9093;                           Mairipora;                                          26;                             SP;          São Paulo;
9094;                           Major Prado;                                        26;                             SP;          São Paulo;
9095;                           Manduri;                                            26;                             SP;          São Paulo;
9096;                           Mangaratu;                                          26;                             SP;          São Paulo;
9097;                           Maraba Paulista;                                    26;                             SP;          São Paulo;
9098;                           Maracai;                                            26;                             SP;          São Paulo;
9099;                           Marapoama;                                          26;                             SP;          São Paulo;
9100;                           Marcondesia;                                        26;                             SP;          São Paulo;
9101;                           Maresias;                                           26;                             SP;          São Paulo;
9102;                           Mariapolis;                                         26;                             SP;          São Paulo;
9103;                           Marilia;                                            26;                             SP;          São Paulo;
9104;                           Marinopolis;                                        26;                             SP;          São Paulo;
9105;                           Maristela;                                          26;                             SP;          São Paulo;
9106;                           Martim Francisco;                                   26;                             SP;          São Paulo;
9107;                           Martinho Prado Junior;                              26;                             SP;          São Paulo;
9108;                           Martinopolis;                                       26;                             SP;          São Paulo;
9109;                           Matao;                                              26;                             SP;          São Paulo;
9110;                           Maua;                                               26;                             SP;          São Paulo;
9111;                           Mendonca;                                           26;                             SP;          São Paulo;
9112;                           Meridiano;                                          26;                             SP;          São Paulo;
9113;                           Mesopolis;                                          26;                             SP;          São Paulo;
9114;                           Miguelopolis;                                       26;                             SP;          São Paulo;
9115;                           Mineiros do Tiete;                                  26;                             SP;          São Paulo;
9116;                           Mira Estrela;                                       26;                             SP;          São Paulo;
9117;                           Miracatu;                                           26;                             SP;          São Paulo;
9118;                           Miraluz;                                            26;                             SP;          São Paulo;
9119;                           Mirandopolis;                                       26;                             SP;          São Paulo;
9120;                           Mirante do Paranapanema;                            26;                             SP;          São Paulo;
9121;                           Mirassol;                                           26;                             SP;          São Paulo;
9122;                           Mirassolandia;                                      26;                             SP;          São Paulo;
9123;                           Mococa;                                             26;                             SP;          São Paulo;
9124;                           Mogi das Cruzes;                                    26;                             SP;          São Paulo;
9125;                           Mogi-guacu;                                         26;                             SP;          São Paulo;
9126;                           Mogi-mirim;                                         26;                             SP;          São Paulo;
9127;                           Mombuca;                                            26;                             SP;          São Paulo;
9128;                           Moncoes;                                            26;                             SP;          São Paulo;
9129;                           Mongagua;                                           26;                             SP;          São Paulo;
9130;                           Montalvao;                                          26;                             SP;          São Paulo;
9131;                           Monte Alegre do Sul;                                26;                             SP;          São Paulo;
9132;                           Monte Alto;                                         26;                             SP;          São Paulo;
9133;                           Monte Aprazivel;                                    26;                             SP;          São Paulo;
9134;                           Monte Azul Paulista;                                26;                             SP;          São Paulo;
9135;                           Monte Cabrao;                                       26;                             SP;          São Paulo;
9136;                           Monte Castelo;                                      26;                             SP;          São Paulo;
9137;                           Monte Mor;                                          26;                             SP;          São Paulo;
9138;                           Monte Verde Paulista;                               26;                             SP;          São Paulo;
9139;                           Monteiro Lobato;                                    26;                             SP;          São Paulo;
9140;                           Moreira Cesar;                                      26;                             SP;          São Paulo;
9141;                           Morro Agudo;                                        26;                             SP;          São Paulo;
9142;                           Morro do Alto;                                      26;                             SP;          São Paulo;
9143;                           Morungaba;                                          26;                             SP;          São Paulo;
9144;                           Mostardas;                                          26;                             SP;          São Paulo;
9145;                           Motuca;                                             26;                             SP;          São Paulo;
9146;                           Mourao;                                             26;                             SP;          São Paulo;
9147;                           Murutinga do Sul;                                   26;                             SP;          São Paulo;
9148;                           Nantes;                                             26;                             SP;          São Paulo;
9149;                           Narandiba;                                          26;                             SP;          São Paulo;
9150;                           Natividade da Serra;                                26;                             SP;          São Paulo;
9151;                           Nazare Paulista;                                    26;                             SP;          São Paulo;
9152;                           Neves Paulista;                                     26;                             SP;          São Paulo;
9153;                           Nhandeara;                                          26;                             SP;          São Paulo;
9154;                           Nipoa;                                              26;                             SP;          São Paulo;
9155;                           Nogueira;                                           26;                             SP;          São Paulo;
9156;                           Nossa Senhora do Remedio;                           26;                             SP;          São Paulo;
9157;                           Nova Alexandria;                                    26;                             SP;          São Paulo;
9158;                           Nova Alianca;                                       26;                             SP;          São Paulo;
9159;                           Nova America;                                       26;                             SP;          São Paulo;
9160;                           Nova Aparecida;                                     26;                             SP;          São Paulo;
9161;                           Nova Campina;                                       26;                             SP;          São Paulo;
9162;                           Nova Canaa Paulista;                                26;                             SP;          São Paulo;
9163;                           Nova Castilho;                                      26;                             SP;          São Paulo;
9164;                           Nova Europa;                                        26;                             SP;          São Paulo;
9165;                           Nova Granada;                                       26;                             SP;          São Paulo;
9166;                           Nova Guataporanga;                                  26;                             SP;          São Paulo;
9167;                           Nova Independencia;                                 26;                             SP;          São Paulo;
9168;                           Nova Itapirema;                                     26;                             SP;          São Paulo;
9169;                           Nova Luzitania;                                     26;                             SP;          São Paulo;
9170;                           Nova Odessa;                                        26;                             SP;          São Paulo;
9171;                           Nova Patria;                                        26;                             SP;          São Paulo;
9172;                           Nova Veneza;                                        26;                             SP;          São Paulo;
9173;                           Novais;                                             26;                             SP;          São Paulo;
9174;                           Novo Cravinhos;                                     26;                             SP;          São Paulo;
9175;                           Novo Horizonte;                                     26;                             SP;          São Paulo;
9176;                           Nuporanga;                                          26;                             SP;          São Paulo;
9177;                           Oasis;                                              26;                             SP;          São Paulo;
9178;                           Ocaucu;                                             26;                             SP;          São Paulo;
9179;                           Oleo;                                               26;                             SP;          São Paulo;
9180;                           Olimpia;                                            26;                             SP;          São Paulo;
9181;                           Oliveira Barros;                                    26;                             SP;          São Paulo;
9182;                           Onda Branca;                                        26;                             SP;          São Paulo;
9183;                           Onda Verde;                                         26;                             SP;          São Paulo;
9184;                           Oriente;                                            26;                             SP;          São Paulo;
9185;                           Orindiuva;                                          26;                             SP;          São Paulo;
9186;                           Orlandia;                                           26;                             SP;          São Paulo;
9187;                           Osasco;                                             26;                             SP;          São Paulo;
9188;                           Oscar Bressane;                                     26;                             SP;          São Paulo;
9189;                           Osvaldo Cruz;                                       26;                             SP;          São Paulo;
9190;                           Ourinhos;                                           26;                             SP;          São Paulo;
9191;                           Ouro Fino Paulista;                                 26;                             SP;          São Paulo;
9192;                           Ouro Verde;                                         26;                             SP;          São Paulo;
9193;                           Ouroeste;                                           26;                             SP;          São Paulo;
9194;                           Pacaembu;                                           26;                             SP;          São Paulo;
9195;                           Padre Nobrega;                                      26;                             SP;          São Paulo;
9196;                           Palestina;                                          26;                             SP;          São Paulo;
9197;                           Palmares Paulista;                                  26;                             SP;          São Paulo;
9198;                           Palmeira D'oeste;                                   26;                             SP;          São Paulo;
9199;                           Palmeiras de Sao Paulo;                             26;                             SP;          São Paulo;
9200;                           Palmital;                                           26;                             SP;          São Paulo;
9201;                           Panorama;                                           26;                             SP;          São Paulo;
9202;                           Paraguacu Paulista;                                 26;                             SP;          São Paulo;
9203;                           Paraibuna;                                          26;                             SP;          São Paulo;
9204;                           Paraiso;                                            26;                             SP;          São Paulo;
9205;                           Paraisolandia;                                      26;                             SP;          São Paulo;
9206;                           Paranabi;                                           26;                             SP;          São Paulo;
9207;                           Paranapanema;                                       26;                             SP;          São Paulo;
9208;                           Paranapiacaba;                                      26;                             SP;          São Paulo;
9209;                           Paranapua;                                          26;                             SP;          São Paulo;
9210;                           Parapua;                                            26;                             SP;          São Paulo;
9211;                           Pardinho;                                           26;                             SP;          São Paulo;
9212;                           Pariquera-acu;                                      26;                             SP;          São Paulo;
9213;                           Parisi;                                             26;                             SP;          São Paulo;
9214;                           Parnaso;                                            26;                             SP;          São Paulo;
9215;                           Parque Meia Lua;                                    26;                             SP;          São Paulo;
9216;                           Paruru;                                             26;                             SP;          São Paulo;
9217;                           Patrocinio Paulista;                                26;                             SP;          São Paulo;
9218;                           Pauliceia;                                          26;                             SP;          São Paulo;
9219;                           Paulinia;                                           26;                             SP;          São Paulo;
9220;                           Paulistania;                                        26;                             SP;          São Paulo;
9221;                           Paulo de Faria;                                     26;                             SP;          São Paulo;
9222;                           Paulopolis;                                         26;                             SP;          São Paulo;
9223;                           Pederneiras;                                        26;                             SP;          São Paulo;
9224;                           Pedra Bela;                                         26;                             SP;          São Paulo;
9225;                           Pedra Branca de Itarare;                            26;                             SP;          São Paulo;
9226;                           Pedranopolis;                                       26;                             SP;          São Paulo;
9227;                           Pedregulho;                                         26;                             SP;          São Paulo;
9228;                           Pedreira;                                           26;                             SP;          São Paulo;
9229;                           Pedrinhas Paulista;                                 26;                             SP;          São Paulo;
9230;                           Pedro Barros;                                       26;                             SP;          São Paulo;
9231;                           Pedro de Toledo;                                    26;                             SP;          São Paulo;
9232;                           Penapolis;                                          26;                             SP;          São Paulo;
9233;                           Pereira Barreto;                                    26;                             SP;          São Paulo;
9234;                           Pereiras;                                           26;                             SP;          São Paulo;
9235;                           Peruibe;                                            26;                             SP;          São Paulo;
9236;                           Piacatu;                                            26;                             SP;          São Paulo;
9237;                           Picinguaba;                                         26;                             SP;          São Paulo;
9238;                           Piedade;                                            26;                             SP;          São Paulo;
9239;                           Pilar do Sul;                                       26;                             SP;          São Paulo;
9240;                           Pindamonhangaba;                                    26;                             SP;          São Paulo;
9241;                           Pindorama;                                          26;                             SP;          São Paulo;
9242;                           Pinhalzinho;                                        26;                             SP;          São Paulo;
9243;                           Pinheiros;                                          26;                             SP;          São Paulo;
9244;                           Pioneiros;                                          26;                             SP;          São Paulo;
9245;                           Piquerobi;                                          26;                             SP;          São Paulo;
9246;                           Piquete;                                            26;                             SP;          São Paulo;
9247;                           Piracaia;                                           26;                             SP;          São Paulo;
9248;                           Piracicaba;                                         26;                             SP;          São Paulo;
9249;                           Piraju;                                             26;                             SP;          São Paulo;
9250;                           Pirajui;                                            26;                             SP;          São Paulo;
9251;                           Piramboia;                                          26;                             SP;          São Paulo;
9252;                           Pirangi;                                            26;                             SP;          São Paulo;
9253;                           Pirapitingui;                                       26;                             SP;          São Paulo;
9254;                           Pirapora do Bom Jesus;                              26;                             SP;          São Paulo;
9255;                           Pirapozinho;                                        26;                             SP;          São Paulo;
9256;                           Pirassununga;                                       26;                             SP;          São Paulo;
9257;                           Piratininga;                                        26;                             SP;          São Paulo;
9258;                           Pitangueiras;                                       26;                             SP;          São Paulo;
9259;                           Planalto;                                           26;                             SP;          São Paulo;
9260;                           Planalto do Sul;                                    26;                             SP;          São Paulo;
9261;                           Platina;                                            26;                             SP;          São Paulo;
9262;                           Poa;                                                26;                             SP;          São Paulo;
9263;                           Poloni;                                             26;                             SP;          São Paulo;
9264;                           Polvilho;                                           26;                             SP;          São Paulo;
9265;                           Pompeia;                                            26;                             SP;          São Paulo;
9266;                           Pongai;                                             26;                             SP;          São Paulo;
9267;                           Pontal;                                             26;                             SP;          São Paulo;
9268;                           Pontalinda;                                         26;                             SP;          São Paulo;
9269;                           Pontes Gestal;                                      26;                             SP;          São Paulo;
9270;                           Populina;                                           26;                             SP;          São Paulo;
9271;                           Porangaba;                                          26;                             SP;          São Paulo;
9272;                           Porto Feliz;                                        26;                             SP;          São Paulo;
9273;                           Porto Ferreira;                                     26;                             SP;          São Paulo;
9274;                           Porto Novo;                                         26;                             SP;          São Paulo;
9275;                           Potim;                                              26;                             SP;          São Paulo;
9276;                           Potirendaba;                                        26;                             SP;          São Paulo;
9277;                           Potunduva;                                          26;                             SP;          São Paulo;
9278;                           Pracinha;                                           26;                             SP;          São Paulo;
9279;                           Pradinia;                                           26;                             SP;          São Paulo;
9280;                           Pradopolis;                                         26;                             SP;          São Paulo;
9281;                           Praia Grande;                                       26;                             SP;          São Paulo;
9282;                           Pratania;                                           26;                             SP;          São Paulo;
9283;                           Presidente Alves;                                   26;                             SP;          São Paulo;
9284;                           Presidente Bernardes;                               26;                             SP;          São Paulo;
9285;                           Presidente Epitacio;                                26;                             SP;          São Paulo;
9286;                           Presidente Prudente;                                26;                             SP;          São Paulo;
9287;                           Presidente Venceslau;                               26;                             SP;          São Paulo;
9288;                           Primavera;                                          26;                             SP;          São Paulo;
9289;                           Promissao;                                          26;                             SP;          São Paulo;
9290;                           Prudencio E Moraes;                                 26;                             SP;          São Paulo;
9291;                           Quadra;                                             26;                             SP;          São Paulo;
9292;                           Quata;                                              26;                             SP;          São Paulo;
9293;                           Queiroz;                                            26;                             SP;          São Paulo;
9294;                           Queluz;                                             26;                             SP;          São Paulo;
9295;                           Quintana;                                           26;                             SP;          São Paulo;
9296;                           Quiririm;                                           26;                             SP;          São Paulo;
9297;                           Rafard;                                             26;                             SP;          São Paulo;
9298;                           Rancharia;                                          26;                             SP;          São Paulo;
9299;                           Rechan;                                             26;                             SP;          São Paulo;
9300;                           Redencao da Serra;                                  26;                             SP;          São Paulo;
9301;                           Regente Feijo;                                      26;                             SP;          São Paulo;
9302;                           Reginopolis;                                        26;                             SP;          São Paulo;
9303;                           Registro;                                           26;                             SP;          São Paulo;
9304;                           Restinga;                                           26;                             SP;          São Paulo;
9305;                           Riacho Grande;                                      26;                             SP;          São Paulo;
9306;                           Ribeira;                                            26;                             SP;          São Paulo;
9307;                           Ribeirao Bonito;                                    26;                             SP;          São Paulo;
9308;                           Ribeirao Branco;                                    26;                             SP;          São Paulo;
9309;                           Ribeirao Corrente;                                  26;                             SP;          São Paulo;
9310;                           Ribeirao do Sul;                                    26;                             SP;          São Paulo;
9311;                           Ribeirao dos Indios;                                26;                             SP;          São Paulo;
9312;                           Ribeirao Grande;                                    26;                             SP;          São Paulo;
9313;                           Ribeirao Pires;                                     26;                             SP;          São Paulo;
9314;                           Ribeirao Preto;                                     26;                             SP;          São Paulo;
9315;                           Ribeiro do Vale;                                    26;                             SP;          São Paulo;
9316;                           Ribeiro dos Santos;                                 26;                             SP;          São Paulo;
9317;                           Rifaina;                                            26;                             SP;          São Paulo;
9318;                           Rincao;                                             26;                             SP;          São Paulo;
9319;                           Rinopolis;                                          26;                             SP;          São Paulo;
9320;                           Rio Claro;                                          26;                             SP;          São Paulo;
9321;                           Rio das Pedras;                                     26;                             SP;          São Paulo;
9322;                           Rio Grande da Serra;                                26;                             SP;          São Paulo;
9323;                           Riolandia;                                          26;                             SP;          São Paulo;
9324;                           Riversul;                                           26;                             SP;          São Paulo;
9325;                           Roberto;                                            26;                             SP;          São Paulo;
9326;                           Rosalia;                                            26;                             SP;          São Paulo;
9327;                           Rosana;                                             26;                             SP;          São Paulo;
9328;                           Roseira;                                            26;                             SP;          São Paulo;
9329;                           Rubiacea;                                           26;                             SP;          São Paulo;
9330;                           Rubiao Junior;                                      26;                             SP;          São Paulo;
9331;                           Rubineia;                                           26;                             SP;          São Paulo;
9332;                           Ruilandia;                                          26;                             SP;          São Paulo;
9333;                           Sabauna;                                            26;                             SP;          São Paulo;
9334;                           Sabino;                                             26;                             SP;          São Paulo;
9335;                           Sagres;                                             26;                             SP;          São Paulo;
9336;                           Sales;                                              26;                             SP;          São Paulo;
9337;                           Sales Oliveira;                                     26;                             SP;          São Paulo;
9338;                           Salesopolis;                                        26;                             SP;          São Paulo;
9339;                           Salmourao;                                          26;                             SP;          São Paulo;
9340;                           Saltinho;                                           26;                             SP;          São Paulo;
9341;                           Salto;                                              26;                             SP;          São Paulo;
